PhotoURL,PhotoCaption,PhotoDescription,ShortDescription,BlogURL,PhotoCredit,BlogTitle,PublishDate,Keywords
http://teacheratsea.files.wordpress.com/2013/09/flounder-babies-e1379454226386.jpg,October is National Seafood Month! Some of our seafood starts out pretty small-- these tiny juvenile flatfish might grow to be larger than your dinner plate!,"""When we pull in the trawl, we sort it into piles of different species and different age classes. If we get a lot of juvenile pollock (age 0), we measure and weigh 100 and freeze 25 to take back to the lab so their stomach contents can be examined. We do the same procedure for young capelin, eulachon, and flatfish. Eulachon and capelin are zooplanktivores and compete with the juvenile pollock for food. Larger eulachon and capelin are not competitors (those over 150 mm). Arrowtooth flounder and Pacific Cod are predators of the juvenile walleye pollock."" - Britta Culbertson","""Small flatfish larvae sorted out from the trawl.""",http://teacheratsea.wordpress.com/2013/09/18/britta-culbertson-big-fish-little-fish-sept-15-2013/,Britta Culbertson,"Britta Culbertson: Big Fish Little Fish, Sept. 15, 2013",10/28/2013,"Britta, Culbertson, Oscar, Dyson, flounder, flatfish, larvae, larval, juvenile"
http://teacheratsea.files.wordpress.com/2013/07/female-scallop.jpg,October is National Seafood Month! So let's take a closer look at the Atlantic Sea Scallop - who may be looking back at us. Can you spot its tiny eyes?,"""I also learned a lot about the anatomy of a sea scallop. Sea scallops are either male or female depending on the color of their reproductive gland, called the gonad. If a scallop has a red gonad, then that means it is a female scallop. If the gonad is a cream/yellow color, then that means the scallop is a male. The scallop is connected to both sides of its shell with the large white part called the adductor muscle. This is the part that gets eaten. The adductor muscle is also the part that allows the scallop to clasp its shell shut. Scallops are also able to swim by sucking water into its shell and then quickly clasping the shell shut, which makes the scallop ‘swim’. Scallops have eyes that line the edges of both top and bottom shells. See if you can spot eyes on the scallops below."" - Virginia Warren","""Scallops have eyes that line the edges of both top and bottom shells.",http://teacheratsea.wordpress.com/2013/07/30/virginia-warren-adios-ciao-shalom-arrivederci-adieu-auf-weidersehen-in-other-words-goodbye-for-now-july-17-2013/,Virginia Warren,"Virginia Warren: Adios, Ciao, Shalom, Arrivederci, Adieu, Auf Weidersehen, in other words Goodbye for Now, July 17, 2013",10/21/2013,"Virginia, Warren, Hugh, Sharp, scallop, anatomy, eyes"
http://teacheratsea.files.wordpress.com/2013/09/dscn0097.jpg,"Longline surveys deploy fishing lines that are 6,000 ft long, they carry 100 baited hooks at a time, & each hook is attached to the longline with a numbered ""gangion.""","""Once the hooks are baited, we wait for the Officer of the Deck (OOD), driving the ship from the bridge, to let us know that we are in position at the station and ready to start setting the line. The first item deployed is a high flyer to announce the position of our line to other boats and to help us keep track of our line. This is a bottom longline survey so after the high flyer is deployed, the first weight is deployed to help pull the line to the bottom of the ocean just above the seabed. [Then] it is time to put out the first 50 hooks. This is typically a three-person job. One person slings the bait by pulling the gangion from the barrel and getting ready to pass it to the crewmember. Another person adds a number tag to the gangion so each hook has its own number. A member of the deck crew attaches each gangion to the main line and sends it over the side into the water. The gangions are placed 60 feet apart. Another weight is deployed after the first 50 hooks. A final weight is placed after the last hook. The end of the line is marked with another high flyer. The line stays in the water for one hour."" - Louise Todd","""Number clips are attached to each gangion.""",http://teacheratsea.wordpress.com/2013/09/19/louise-todd-setting-the-line-september-19-2013/,Louise Todd,"Louise Todd: Setting the Line, September 19, 2013",9/30/2013,"Louise, Todd, Oregon, longline, hook, gangion, line, bottom longline"
http://teacheratsea.files.wordpress.com/2013/09/tide-gauge-solar-panels-e1379961889395.jpg,"How do you supply power to tide gauge stations set up on small, uninhabited rocks off the coast of Alaska? Solar panels!","""What do you do if you’re surveying in an area that doesn’t have existing tide gauges? In that case, you have to make your own gauge that is referenced to a non-moving point of known elevation (like a rock). The station uses solar panels to keep the batteries charged. The batteries power up the station so that data can be sent to a satellite. Data is also stored on site in a data logger, but without power that data logger won’t work."" - Susy Ellison","""The solar panels that charged the batteries were intact, still tied into bolts in the rocks.""",http://teacheratsea.wordpress.com/2013/09/16/susy-ellison-a-hydrographic-wonderland-september-13-2013/,Susy Ellison,"Susy Ellison: A Hydrographic Wonderland, September 13, 2013",9/23/2013,"Susy, Ellison, Rainier, tide, tidal, gauge, Bird Island, battery, solar"
http://teacheratsea.files.wordpress.com/2013/07/dscn0172.jpg,<i>Actual</i> sponges that live under the sea are rarely square!,"""One of the simplest multicellular animal families is the <i>Porifera</i>. <i>Porifera</i> is a word formed from combining the Latin words <i>porus</i> which means “passage-way” and <i>fera</i> meaning “bearing.” <i>Porifera</i>, commonly referred to as sponges, have tiny pores in their outer walls that filter water to get nutrients."" - Melissa George","""Various <i>Porifera</i> (sponges) from a bottom trawl.""",http://teacheratsea.wordpress.com/2013/07/28/melissa-george-do-you-hear-what-i-hear-july-28-2013/,Melissa George,"Melissa George: Do You Hear What I Hear? July 28, 2013",9/16/2013,"Melissa, George, Oscar, Dyson, trawl, sponge, invertebrate, porifera"
http://teacheratsea.files.wordpress.com/2013/08/processning-pollock.png,Piles of pollock to process on board NOAA Ship Oscar Dyson!,"""Fish are emptied out of the net and onto the table outside the fish lab. We can control how many fish land on the conveyor belt by raising the table and opening the door. The fish on the conveyor belt are separated by species. Pollock are gathered into baskets and weighed. We group the pollock into three groups; age 1, age 2 and age 3+. Each group as an entirety is weighed. Each age group has a somewhat different protocol for processing."" - Julia Harvey",Scientist Jodi Pirtle sorts the pollock on the conveyor belt.,http://teacheratsea.wordpress.com/2013/08/07/julia-harvey-pollock-on-deckthe-beautiful-the-strange-and-the-interesting-august-3-2013/,Julia Harvey,"Julia Harvey: Pollock on Deck/The Beautiful, the Strange and the Interesting, August 3, 2013",9/9/2013,"Julia, Harvey, Dyson, pollock, sort, catch, Jodi, Pirtle"
http://teacheratsea.files.wordpress.com/2013/07/swabbing.jpg,"Happy Labor Day! At sea, everyone pitches in to help with the labor that needs to be done on deck.","""Our team is amazing. I am very humble that they have accepted me into their family. They are so fun to be around and I could not be more thankful for their friendship and guidance. Each of us has to play many vital roles in the mission. This expedition would not work if we did not have each other to rely on. I don’t want to let my teammates down, and I will do anything to make sure that does not happen."" - Paul Ritter","""Maybe you’ve heard the expression, 'Swab the Deck?' It just means 'Mop the Floor.' ”",http://teacheratsea.wordpress.com/2013/07/22/paul-ritter-teamwork-july-20-2013/,Paul Ritter,"Paul Ritter: Teamwork, July 20, 2013",9/2/2013,"Paul, Ritter, Pisces, labor, swab, deck, clean, work, Labor Day"
http://teacheratsea.files.wordpress.com/2013/07/p7060022.jpg,Calm seas as the NOAA Ship <i>Rainier</i> readies to depart Kodiak.,"""Never have I lived on a boat quite as large or complex as the <i>Rainier</i>. It really isn’t that large (Length: 231 ft, breadth: 42 ft., draft: 14.3 ft) in comparison to freight-liners or huge Carnival cruise ships, but what’s impressive is the use of space and its scientific capabilities. Hallways are narrow, ladders (stairs) are steep and storage space is maximized. Everything is bolted down to the ground or secured with a bungee cord, which is essential when the boat is in motion. Besides the normal rooms and amenities you would expect on a live-aboard, the <i>Rainier</i> has several labs, a bridge (front command center) with several hi-tech navigational aides, a technology room (with terabytes of storage), 4 launch boats, 2 skiffs (dingy type boat), 1 rescue boat, 3 cranes and a fancy hydraulic system that puts the launch boats in the water."" - Avery Marvin","""First view of the <i>Rainier</i> at the port in Kodiak, Alaska.""",http://teacheratsea.wordpress.com/2013/07/11/avery-marvin-discovering-ship-life-en-route-to-the-shumagin-islands-july-9-2013/,Avery Marvin,"Avery Marvin: Discovering Ship Life en route to the Shumagin Islands, July 9, 2013",8/26/2013,"Avery, Marvin, Rainier, ship, port, Kodiak, Alaska, fog"
http://teacheratsea.files.wordpress.com/2013/07/dive-2246-064-08-56-40.jpg,A hogfish hogging the ROV's (remotely operated vehicle's) camera.,"""Data is collected during each dive by the means of video recording and still camera photos. Each camera is in a special pressure rated, water proof housing. There is special attention given to the 7 target species (5 of which we have recorded this cruise) as well as any new or interesting species that we have seen. This data is analyzed back in the lab. So far we have approximately 64 hours of video and 2400 still photos. Needless to say reviewing the data is time-consuming but a very important aspect in confirming what we see during the actual cruise... This photo of a hogfish was taken by the still camera attached to the remotely operated vechicle (ROV)."" - Jennifer Petro",This photo of a hogfish was taken by the still camera attached to the remotely operated vechicle (ROV).,http://teacheratsea.wordpress.com/2013/07/12/jennifer-petro-diving-into-the-deep-july-10-2013/,NOAA,"Jennifer Petro: Diving Into the Deep, July 10, 2013",8/19/2013,"hogfish, underwater, reef, fish, ROV, Jennifer, Petro, Pisces"
http://teacheratsea.files.wordpress.com/2013/07/p60201941.jpg,Sometimes scientists catch squid while surveying walleye pollock. Would you like eyes with that?,"""After a trawl, the crew dumps the load of fish into a bin. Inside the lab we can raise or lower this bin to control the amount of fish coming onto a conveyor belt. Once the fish are on the belt the scientists decide how they will be separated. We separate the pollock according to age into baskets. At this time we also pull out any other sea creatures that are not pollock. So far we have pulled up quite a few jellyfish, a lumpsucker, shrimp, squid (pictured), eulachon, and capelin. These are also weighed, measured, and in some cases frozen per request of scientists not currently on board."" - Amie Ell",A basket full of small squid sorted out after the trawl.,http://teacheratsea.wordpress.com/2013/07/08/amie-ell-fireworks-fish-and-flukes-july-6-2013/,Amie Ell,"Amie Ell: Fireworks, Fish, and Flukes, July 6, 2013",8/12/2013,"squid, pollock, trawl, catch, Amie, Ell, Oscar, Dyson, Alaska"
http://teacheratsea.files.wordpress.com/2013/08/p1010554.jpg,What better way to celebrate #noaasharkweek than to follow along with TAS Julie Karre as she conducts shark research on the <i>Oregon II</i>?,"""The Sandbar is a really beautiful shark. It has a high first dorsal fin and is one of the largest coastal sharks in the world. According to Chief Scientist Kristin Hannan, the Sandbar’s large fin makes it more desirable by fishermen harvesting fins. Having seen these large, but gorgeous, animals and how gracefully they swim makes me sad that they would be desirable for such an unsustainable practice. Fortunately, in 2008 the National Marine Fisheries Service banned all commercial landings of Sandbar Sharks. The Sandbar is currently listed as a vulnerable species due to overfishing."" - Julie Karre","""Chief Scientist Kristin Hannan measures a sandbar shark in its cradle.""",http://teacheratsea.wordpress.com/2013/08/02/julie-karre-lets-haul-it-back-now-yall-july-30-2013/,Julie Karre,"Julie Karre: Let's Haul it Back Now, Y'all, July 30, 2013",8/5/2013,"Julie, Karre, shark, oregon, tag, sandbar, shark week"
http://teacheratsea.files.wordpress.com/2013/07/dscn4931.jpg,When is a 'mouse' really a worm?,"""As soon as the dredge is up on the platform and all of the organisms are lying on the platform, the scientists head out with their rubber work boots, foul weather pants, and life jackets. They grab two orange baskets, some white buckets and a smaller plastic container. Everyone stands at the edge of the platform and starts sorting out the organisms. The pace of sorting is fast and furious as the scientists are quickly placing the organisms in these baskets and buckets. The organisms are sorted out into sea scallops, small skates, fish, and all other organisms. This ""sea mouse"" is actually a polychaete, which is a type of marine segmented worm."" - Sherie Gee","""The sea mouse is actually a polychaete which is a type of marine segmented worm.""",http://teacheratsea.wordpress.com/2013/07/08/sherie-gee-scalloping-across-the-seafloor-june-28-2013/,Sherie Gee,"Sherie Gee: Scalloping Across the Seafloor, June 28, 2013",7/29/2013,"Sherie, Gee, Sharp, scallop, sea mouse, polychaete, dredge"
http://teacheratsea.files.wordpress.com/2013/06/noaa-thomas-jefferson-077-small.jpg,Small boats play a big part in hydrographic surveying.,"""In general, the survey launches do the same work as the <i>Thomas Jefferson</i>, just on a smaller scale. The <i>TJ</i> can only drive on lines with a minimum depth of 30 feet, but the survey launches can go to a minimum depth of 12 feet which allows them to get much closer to shoals and the coast. Every morning, the launch survey teams have a meeting to discuss logistics and safety. My boat was headed out to survey grounds on a new sheet near Cape May, New Jersey. Specifically, we were driving lines in the Prissy Wicks Shoal. This particular region has highly variable depths and created quite a challenge for two reasons: you cannot navigate in straight lines over shoals, and the shoals constantly change so you must drive slowly in case an area is shallower than charted."" - Yaara Crane","""Hydrographic survey launches can go to shallower depths than the large hydro ships, allowing them to get much closer to shoals and the coast.""",http://teacheratsea.wordpress.com/2013/06/27/yaara-crane-my-morning-on-a-survey-launch-june-26-2013/,Yaara Crane,"Yaara Crane: My Morning on a Survey Launch, June 26, 2013",7/22/2013,"Yaara, Crane, Thomas Jefferson, survey, hydro, boat, launch, small boat"
http://teacheratsea.files.wordpress.com/2013/07/p1010911.jpg,The Gulf of Mexico's Dead Zone is an area where oxygen levels are too low for fish to breathe. So why did scientists catch so many fish at hypoxic Station #146?,"""At station #146 we had an oxygen reading of 1 mg/L (which is hypoxic) but pulled up a huge net of fish that filled 18 buckets. The total weight was 340 kg, but over 300 kg was just two species – croaker and butterfish. We were surprised by this catch and so did another oxygen reading and found while our nets started in hypoxic waters, during the 30 minute trawl we moved into better water with 3 mg/L of oxygen... Why was station #146 so huge? As the low oxygen waters spread out from the Mississippi River delta, critters were fleeing the hypoxia zone and moving to better water. So along the edge of the dead zone is an area with high population density; the oxygen refugees and the fish swooping in to eat them."" - Sarah Boehm","""At station #146 we had an oxygen reading of 1 mg/L (which is hypoxic) but pulled up a huge net of fish that filled 18 buckets.""",http://teacheratsea.wordpress.com/2013/07/07/sarah-boehm-the-dead-zone-july-5-2013/,Sarah Boehm,"Sarah Boehm: The Dead Zone, July 5, 2013",7/15/2013,"Sarah, Boehm, Oregon, dead zone, catch, net, butterfish, croaker"
http://teacheratsea.files.wordpress.com/2013/06/june-17th-shucking-scallops-1.jpg,"Aw, shucks! Scientists shuck a portion of the scallop haul and preserve the insides for analysis in the lab.","""Following each seafloor dredge tow, the science and engineering teams work to shuck the largest of the scallops for closer analysis of meat weights when the science team returns to the lab in Woods Hole, Massachusetts. Admittedly, I am not very adept at shucking, but I am learning quickly from some of the most talented shuckers I have come into contact with. They transform shucking into a scientific art of speed, precision, and accuracy."" - Eric Velarde","""Following each seafloor dredge tow, the science and engineering teams work to shuck the largest of the scallops for closer analysis.""",http://teacheratsea.wordpress.com/2013/06/23/eric-velarde-beginning-seafloor-dredge-tows-june-17-2013/,Eric Velarde,"Eric Velarde: Beginning Seafloor Dredge Tows, June 17, 2013",7/8/2013,"scallop, shuck, Eric, Velarde, Sharp, Hugh, Atlantic, sample"
http://teacheratsea.files.wordpress.com/2013/06/blog3-4.jpg,Happy 4th of July week from some of our favorite mesopelagic fish!,"""Once we have collected all of the organisms we move on to sorting the catch. We separate the contents of the net into five main categories and then measure the number, mass and volume of each of the types. Perhaps the most commonly abundant of the groups that we classify are mesopelagic fish, which are dark in color and contain photophores to provide them camouflage in the night. Cephalopods (squid) are also quite common along with gelatinous creatures such as jellyfish and crustaceans over 4cm in length, such as shrimp. The final category of interest to us is the shore-fish, which are juvenile fish that will eventually move more towards the land or reefs once they are bigger. The shore-fish are typically the most beautiful looking of the catch."" - Adam Renick","""Shore-fish are juvenile fish that will eventually move more towards the land or reefs once they are bigger.""",http://teacheratsea.wordpress.com/2013/06/23/getting-to-know-the-ocean-the-kona-ecosystem/,Adam Renick,"Adam Renick: Getting to Know the Ocean… The Kona Ecosystem, June 16, 2013",7/1/2013,"fish, shore-fish, juvenile, trawl, catch, Adam, Renick, Sette, Fourth of July"
http://teacheratsea.files.wordpress.com/2013/06/dolphinsfav.jpg,Three dolphins hitch a ride on the NOAA Ship Gordon Gunter's waves!,"""Today was an awesome day-- I was able to see right whales, blue sharks, and common dolphins-- with the dolphins surfing off the ship's bow!"" - Sue Cullumber","""Common dolphins swimming off the ship’s bow.""",http://teacheratsea.wordpress.com/2013/06/11/hooray-we-are-finally-on-our-way/,Sue Cullumber,"Sue Cullumber: Hooray, we are finally on our way! June 10, 2013",6/24/2013,"Sue, Cullumber, Gordon, Gunter, dolphin"
http://teacheratsea.files.wordpress.com/2013/05/spotted-moray-head.jpg,This spotted moray eel might know it's being watched.,"""By the end of today, we’ll have sent the camera array down to 35 spots... I’ve personally gotten to see some of the camera footage, as well as help the scientific crew with their analysis of the fish we caught. Here’s a screen capture of some video taken yesterday from the Florida Middle Ground. The big fish on the left is a red grouper, the fellow poking his head up with the crazy eye is a spotted moray eel, and the yellow fish not far above him are reef butterfly fish. Note that “crazy eye” is not a scientific term."" - Elizabeth Nyman","""Here’s a screen capture of some video taken yesterday from the Florida Middle Ground.""",http://teacheratsea.wordpress.com/2013/06/02/elizabeth-nyman-the-science-continues-may-31-2013/,NOAA,"Elizabeth Nyman: The Science Continues, May 31, 2013",6/17/2013,"Elizabeth, Liz, Nyman, Pisces, Florida, reef, fish, grouper, moray, butterfly"
http://teacheratsea.files.wordpress.com/2013/05/dsc_00052.jpg,Teaching at Sea! Scientist Mark Baumgartner demonstrates to the science crew the high-tech tags used to track right whales.,"""Tagging the whale is a sophisticated process and uses high tech equipment. Mark Baumgartner from Woods Hole Oceanic Institute (WHOI) showed us the dermal tag he will be using on whales. He also showed us how the tagging equipment has evolved over the last few years. The tag is shot into the whale where it goes into the skin about 3 inches. It has a GPS attached to it so it can be recovered from the whale when it falls off (usually in 24 hours). The scientists can set it to come off the whale in a certain amount of time. The implantable dart stays in the whale’s skin until it eventually works its way out which they estimate to be in 3-4 weeks. This process startles the whale, but is not thought to cause them pain."" - Melanie Lyte","""Mark Baumgartner from Woods Hole Oceanic Institute (WHOI) showed us the dermal tag he will be using on whales.""",http://teacheratsea.wordpress.com/2013/05/24/melanie-lyte-may-20-2013/,Allison Henry,"Melanie Lyte: May 22, 2013",6/10/2013,"Gordon, Gunter, Melanie, Lyte, teach, science, tag, whale, technology"
http://teacheratsea.files.wordpress.com/2013/05/phronima.jpg,Does this <i>Phronima</i> look familiar? It supposedly inspired the design of the alien in the movie <i>Alien</i>!,"""I also continue to be enthralled with the odd looking creatures that the trawls yield. Last night I saw an eel larva. Its body, almost impossibly thin, was gelatinous to the touch. A tiny eye and mouth were the only things that made it recognizable as an animal. When I held it up to the light its many bones became obvious. Even odder was the <i>Phronima</i>, a creature reported to have been the impetus behind the creature in the Alien movies."" - Patty McGinnis. <i>More info on </i>Phronima<i> here:</i> http://www.scienceandthesea.org/index.php?option=com_content&task=view&id=154&Itemid=10","""This cool creature, <i>Phronima</i>, was the inspiration for the creature in the movie “Alien.”""",http://teacheratsea.wordpress.com/2013/05/28/patty-mcginnis-women-scientists-on-the-ocean-starr-monday-may-27/,Patty McGinnis,"Patty McGinnis: Women Scientists on the Ocean Starr, May 27, 2013",6/3/2013,"Patty, McGinnis, plankton, creature, trawl, Starr, California, alien, phronima"
http://teacheratsea.files.wordpress.com/2013/05/img_1984.jpg,When is a sea creature not really a sea creature? When it's millions of sea creatures stuck together!,"""My favorite creature find so far has been the pyrosome. While a pyrosome looks like a single, strange creature, it is actually a colony of tiny creatures called zooids that live together in a tube-shaped structure called a tunic. The tunic feels similar to cartilage, like the upper part of your ear. Pyrosomes are filter feeders, which means they draw in water from one opening, eat the phytoplankton that passes through, and push out the clean water from the other end. So far on the night shift, we’ve found two pyrosomes about four inches in length and one that was about a foot long; the day crew found one that filled two five-gallon buckets!"" - Emilisa Saunders","""A pyrosome is actually a colony of tiny creatures called zooids that live together in a tube-shaped structure called a tunic.""",http://teacheratsea.wordpress.com/2013/05/19/emilisa-saunders-finding-the-rhythm-aboard-the-oregon-ii-may18-2013/,Emilisa Saunders,"Emilisa Saunders: Finding the Rhythm Aboard the Oregon II, May 18, 2013",5/27/2013,"Emilisa, Saunders, Oregon, Gulf, trawl, plankton, pyrosome, creature"
http://teacheratsea.files.wordpress.com/2013/05/foggy-landscape.jpg,"At sea, even cloudy weather can be breathtaking.","""The weather we experienced on my first week at sea was not the norm – in fact far from the norm. We were blessed with sunshine and calm seas throughout. Today it came to an end. A heavy bank of clouds with persistent light rain filled the once clear skies. This is the weather people are accustomed to in SE Alaska. Gliding into Punchbowl Cove was an ethereal experience. The northern shore of the cove rose majestically into graceful curtains of clouds. Clouds separated into layers dancing across the slope providing sprinkled glimpses of the background of the mountains. Cascades of water tumbled from the heights on their way to the sea. The cloudy turn in the weather allowed this magical layer of mystique and fancy that wouldn’t have been present with the sunshine we had earlier."" - Bill Lindquist","""A cloudy entrance to Punchbowl Cove.""",http://teacheratsea.wordpress.com/2013/05/13/bill-lindquist-may-11-2013-emergency-drills-a-foggy-anchor/,Bill Lindquist,"Bill Lindquist: Emergency Drills & A Foggy Anchor, May 11, 2013",5/20/2013,"Bill, Lindquist, Rainier, cloud, cove, weather, rain"
http://teacheratsea.files.wordpress.com/2013/05/img_6956.jpg,How does anchoring this bright orange ball to the ocean floor help scientists measure ocean currents?,"""One of the instruments being deployed on this cruise is an Acoustic Doppler Current Profiler (ADCP), which measures speed and direction of ocean currents across an entire water column. ADCP moorings can be constructed to hold a wide variety of measuring instruments depending upon the ocean parameters under study by the research scientist. The moorings are built on the ship’s deck starting with an anchor. Next, an acoustic release mechanism is attached to the anchor by way of heavy chains. Finally, an orange closed-cell foam and stainless steel frame containing the actual instrumentation is connected to the assembly and then craned over the back deck. Once the entire unit is in position, a pin connected to a long chord is pulled from a release mechanism and the unit is dropped to the ocean floor."" - Frank Hubacz, Jr.","""One of the instruments being deployed on this cruise is an Acoustic Doppler Current Profiler (ADCP), which measures speed and direction of ocean currents across an entire water column.""",http://teacheratsea.wordpress.com/2013/05/06/frank-hubacz-adcp-deployment-may-2-2013/,Frank Hubacz,"Frank Hubacz: ADCP Deployment, May 2, 2013",5/13/2013,"Frank, Hubacz, Oscar, Dyson, current, doppler, anchor, mooring"
http://teacheratsea.files.wordpress.com/2013/04/bruce.jpg,"Meet <i>Alvin</i>, the submarine that explored the wreck of the <i>Titanic</i>!","""<i>Alvin</i> is a submarine that probes the depths of the oceans (all the way to the bottom!) with three scientists in a small titanium sphere. I met Bruce, one of the <i>Alvin</i> pilots, who has served on over three hundred dives. He was frantically working on the submarine actually owned by the Navy, to meet his weekend deadline. I was amazed that he not only pilots this underwater ship, but he also works on assembling it."" - Angela Greene","""<i>Alvin</i> is a submarine that probes the depths of the oceans (all the way to the bottom!) with three scientists in a small titanium sphere.""",https://teacheratsea.wordpress.com/2013/04/30/angela-greene-i-found-a-science-town-with-great-coffee-april-29-2013/,Angela Greene,"Angela Greene: I found a Science Town… with great coffee! April 29, 2013",5/6/2013,"Angela, Greene, Alvin, Woods Hole, submarine, underwater, technology"
http://teacheratsea.files.wordpress.com/2013/04/p4170079.jpg,Deploying an Autonomous Underwater Vehicle (AUV) from the <i>Oscar Elton Sette</i>!,"""The AUV <i>[Autonomous Underwater Vehicle]</i> was lifted off the deck by a large crane and placed into the water off the fantail of the ship. At first it was tethered to the ship, but after a while it was released and became independent of the ship. The scientists want to be as sure as they can be that the AUV will operate properly before letting it go so they run through a checklist. If everything is working correctly, they release the AUV."" - Rita Salisbury","""The AUV was lifted off the deck by a large crane and placed into the water off the fantail of the ship.""",http://teacheratsea.wordpress.com/2013/04/22/rita-salisbury-robots-and-sound-waves-april-19-2013/,Rita Salisbury,"Rita Salisbury: Robots and Soundwaves, April 19, 2013",4/29/2013,"Rita, Salisbury, Oscar, Sette, AUV, deploy, robot, underwater, technology"
http://teacheratsea.files.wordpress.com/2012/05/dscn2746.jpg,"My, what BIG EYES you have! TAS Ellen O'Donnell looks for whales with the 'Big Eyes' binoculars.","""One person used a mounted binocular which has 25X125 magnification. It is called “Big Eye.” Big Eye is used to scan the horizon from the bow to the port side. It is also used to help identify a whale when it is seen by someone else. The second person has binoculars and looks on the starboard side and the third person records information when any whale is seen and watches for the whales closest to the ship."" - Ellen O'Donnell","""One person used a mounted binocular which has 25 x 125 magnification. It is called ""Big Eye."" Big Eye is used to scan the horizon.""",http://teacheratsea.wordpress.com/2012/05/16/ellen-odonnell-whales-whales-and-more-whales-may-15-2012/,Ellen O'Donnell,"Ellen O'Donnell: Whales, Whales, and More Whales -- May 15, 2012",4/22/2013,"big eyes, ellen, o'donnell, whales, horizon, binocular, marine mammal"
http://teacheratsea.files.wordpress.com/2012/07/blog-crew-photo.jpg,Different crew members aboard the <i>Oscar Dyson</i>.,"""Here are all of the people on board the Oscar Dyson for Leg 2 of the pollock survey. You’d think that being on a ship this size, I’d see all of these people all the time, but due to different shifts (the ship operates 24/7), sometimes I wouldn’t see people for days. I’ve really enjoyed working with and getting to know everyone. I’ve learned more than I ever thought I could and am extremely grateful for this amazing adventure."" - Amanda Peretich","""Photo with the Oscar Dyson crew and scientists on Leg 2 of the Pollock survey of the Bering Sea in July 2012.""",http://teacheratsea.wordpress.com/2012/07/19/amanda-peretich-meet-my-mates-july-19-2012/,Amanda Peretich,"Amanda Peretich: Meet My “Mates”, July 19, 2012",#,"crew, oscar, dyson, amanda, peretich, pollock"
http://teacheratsea.files.wordpress.com/2012/07/huwh_sophie_webb_prbo_noaa.jpg,"Humpback Whale Breaching, Picture by Sophie Webb","""I was also able to see some Pacific white sided dolphins bow riding and two humpback whales about 20 feet off the bow. They popped up in front of the boat and we had to slow down so we didn’t interrupt them."" - Talia Romito","""I was also able to see some Pacific white sided dolphins bow riding and two humpback whales about 20 feet off the bow. They popped up in front of the boat and we had to slow down so we didn’t interrupt them.""",http://teacheratsea.wordpress.com/2012/07/26/talia-romito-first-day-at-sea-july-24-2012/,Sophie Webb,"Talia Romito: First Day at Sea, July 23 – 24, 2012",4/15/2013,"humpback, whale, cetacean, breaching, talia, romito, sophie, webb"
http://teacheratsea.files.wordpress.com/2012/06/dsc_0217-001.jpg,"Holy mola mola, batfish! Check out Alexandra Keenan's blog post from the NOAA Ship <i>Henry B. Bigelow</i> last summer for a video of a mola mola in action!","""However, once in a while... a mola mola floats by. I really get a kick out of the mola molas. They look like they could be the subject of a Pokemon trading card– a big flat fish head with fins sticking out. They eat jelly fish and have few natural predators. Adults weigh an average of 2200 lbs!"" - Alexandra Keenan","""Mola molas look like they could be the subject of a Pokemon trading card-- a big flat fish head with fins sticking out!""",http://teacheratsea.wordpress.com/2012/06/24/alexandra-keenan-singing-whales-june-23-2012/,Alexandra Keenan,"Singing Whales, June 23, 2012",4/8/2013,"fish, mola, alexandra, keenan, fins, ocean sunfish"
http://teacheratsea.files.wordpress.com/2013/04/wally-solo-large.jpg,"April Fish' Day! Today in Italy, France, & Belgium, people try to hang paper fish on each other's backs as a trick!","Here's our ""photo"" of the week. Our favorite ""paper pollock"" Wally! ""<br/>I realized soon after I found out I’d be a Teacher at Sea that I was going to need to do some serious work on my nautical language. It wasn’t that I wanted to swear like a sailor per se, but that I needed to call things by their proper names. Case in point: I am traveling on a <i>ship</i>, not a <i>boat</i>. I hope that Issue 4 of Adventures in a Blue World may help others not make as many faux pas as I have, with help from <i>A Nautical Primer</i>!"" - Cathrine Fox<br/>Check out this <a href=""http://teacheratsea.files.wordpress.com/2013/04/blueworld004.jpg"" target=""_blank"">Comic Strip that features Wally</a>","""I realized I was going to need to do some serious work on my nautical language. I hope that Issue 4 of Adventures in a Blue World may help others not make as many faux pas, with help from <i>A Nautical Primer</i>!""",http://teacheratsea.wordpress.com/2011/07/15/issue-four-a-nautical-primer/,Cat Fox,Cathrine Fox: Issue Four: A Nautical Primer,4/1/2013,"wally, walleye, april fool, fish, nautical, terms, language, sail, cathrine, fox, adventures, blue world"
http://teacheratsea.files.wordpress.com/2012/03/butterfly-fish-2.jpg,Up close with a rarely seen juvenile butterfly fish.,"""This is a juvenile butterfly fish. It is the size of a small marble and has horns. It was certainly one of the most interesting specimens we caught. The butterfly fish is rather rare and this made the scientists very happy to see one."" - Jennifer Fry","""This is a juvenile butterfly fish. It is the size of a small marble and has horns.""",http://teacheratsea.wordpress.com/2012/03/29/jennifer-fry-march-20-2012-oscar-elton-sette/,Jennifer Fry,"Jennifer Fry: March 20, 2012, Oscar Elton Sette",3/25/2013,"butterfly, fish, oscar, elton, sette, jennifer, fry, juvenile, fishery"
